tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_temp
Tk	This study	Botswana	JP20-6	JP20	JP20-6	JP20-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	222.55	g	-53.23	1.674e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP20-6	JP20	JP20-6	JP20-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	222.18	g	-53.53	2.859e-03	5	u	273.	0.0350	273.
Tk	This study	Botswana	JP20-6	JP20	JP20-6	JP20-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	221.71	g	-52.86	2.075e-03	6	u	273.	0.0400	273.
Tk	This study	Botswana	JP20-6	JP20	JP20-6	JP20-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	210.78	g	-56.94	1.208e-03	7	u	273.	0.0500	273.
Tk	This study	Botswana	JP20-6	JP20	JP20-6	JP20-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	208.97	g	-52.12	7.181e-04	8	u	273.	0.0600	273.
Tk	This study	Botswana	JP20-6	JP20	JP20-6	JP20-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	202.42	g	-53.63	4.025e-04	9	u	273.	0.0700	273.
Tk	This study	Botswana	JP20-6	JP20	JP20-6	JP20-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	195.79	g	-52.55	2.409e-04	10	u	273.	0.0800	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	223.71	g	-19.03	5.280e-02	0	u	273.		273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	227.53	g	-23.53	5.770e-02	1	u	273.		473.0
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	227.71	g	-21.73	4.730e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	242.74	g	-20.68	3.310e-02	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	265.1	g	-8.04	1.940e-02	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	275.62	g	-1.8	9.370e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	283.29	g	-0.69	2.640e-03	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	283.88	g	-0.22	1.240e-03	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	285.86	g	2.71	8.660e-04	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	289.2	g	2.36	5.470e-04	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP3-6	JP3	JP3-6	JP3-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	288.57	g	2.76	3.480e-04	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP20-10	JP20	JP20-10	JP20-10:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	358.67	g	62.76	2.082e-03	0	u	273.		273.
Tk	This study	Botswana	JP20-10	JP20	JP20-10	JP20-10:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	354.8	g	64.12	1.670e-03	1	u	273.		473.0
Tk	This study	Botswana	JP20-10	JP20	JP20-10	JP20-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	353.27	g	66.7	1.366e-03	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP20-10	JP20	JP20-10	JP20-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	101.52	g	75.19	4.441e-04	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP20-10	JP20	JP20-10	JP20-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	141.1	g	69.56	1.606e-04	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	154.58	g	22.11	8.758e-03	0	u	273.		273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	154.42	g	19.99	7.638e-03	1	u	273.		473.0
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	149.02	g	27.48	6.076e-03	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	139.02	g	34.2	4.814e-04	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	147.66	g	32.17	3.437e-04	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	160.66	g	29.35	1.663e-04	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	183.47	g	15.59	1.170e-04	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	187.2	g	13.56	1.067e-04	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	192.8	g	10.12	9.079e-05	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	191.8	g	10.24	8.967e-05	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP31-8	JP31	JP31-8	JP31-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	192.49	g	10.01	8.973e-05	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	251.32	g	-55.23	5.335e-05	0	u	273.		273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	258.58	g	-41.04	4.498e-05	1	u	273.		473.0
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	213.49	g	-23.94	2.553e-05	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	200.83	g	12.84	1.444e-05	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	201.33	g	16.7	1.349e-05	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	203.46	g	30.22	1.191e-05	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	211.77	g	58.72	8.615e-06	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	214.66	g	64.11	8.003e-06	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	3.68	g	82.78	7.379e-06	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	348.75	g	79.43	6.190e-06	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP15-9	JP15	JP15-9	JP15-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	7.76	g	69.3	5.990e-06	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	34.61	g	-51.66	2.939e-02	0	u	273.		273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	32.33	g	-52.2	2.493e-02	1	u	273.		473.0
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	23.43	g	-50.33	2.400e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	30.48	g	-57.01	1.709e-02	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	14.81	g	-48.17	6.666e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	16.35	g	-47.56	2.373e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	15.9	g	-50.72	4.525e-05	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	10.41	g	-39.7	2.442e-05	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	359.34	g	-32.92	1.254e-05	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	347.92	g	-4.33	6.564e-06	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP21-10	JP21	JP21-10	JP21-10:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	16.78	g	-15.75	4.267e-06	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	212.79	g	32.77	1.466e-04	0	u	273.		273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	202.62	g	30.09	1.237e-04	1	u	273.		473.0
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	195.11	g	6.7	9.442e-05	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	196.65	g	7.25	9.587e-05	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	195.95	g	7.26	9.236e-05	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	196.44	g	7.49	8.906e-05	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	195.43	g	7.13	8.618e-05	6	u	273.	0.0500	273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	195.68	g	7.6	8.340e-05	7	u	273.	0.0600	273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	195.82	g	7.22	7.780e-05	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP34-3	JP34	JP34-3	JP34-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	195.6	g	7.37	6.930e-05	9	u	273.	0.0999	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	123.06	g	-61.05	4.188e-02	0	u	273.		273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	140.67	g	-16.34	2.483e-02	1	u	273.		473.0
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	119.04	g	-61.2	3.180e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	127.08	g	-67.28	1.843e-02	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	137.74	g	-74.25	9.434e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	136.26	g	-70.33	5.825e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	141.91	g	-68.6	2.523e-03	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	140.2	g	-69.2	1.641e-03	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	142.89	g	-70.89	4.641e-04	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	147.34	g	-72.09	4.517e-04	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP21-4	JP21	JP21-4	JP21-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	160.8	g	-76.24	2.314e-04	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	188.12	g	-50.88	1.565e-02	0	u	273.		273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	184.24	g	-47.67	1.129e-02	1	u	273.		473.0
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	180.81	g	-56.4	1.038e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	169.83	g	-68.65	7.900e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	160.74	g	-71.77	5.044e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	155.04	g	-73.31	3.254e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	149.13	g	-73.45	1.511e-03	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	149.96	g	-74.2	1.078e-03	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	153.1	g	-74.48	1.049e-03	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	146.7	g	-74.67	6.802e-04	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP21-5	JP21	JP21-5	JP21-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	145.69	g	-75.1	6.800e-04	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	0.03	g	30.8	2.409e-02	0	u	273.		273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	358.69	g	29.31	2.124e-02	1	u	273.		473.0
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	353.76	g	25.51	1.808e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	2.88	g	8.89	9.771e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	351.35	g	-10.01	4.422e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	349.47	g	-21.97	1.909e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	344.71	g	-36.15	3.824e-04	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	342.17	g	-44.42	1.843e-04	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	3.83	g	-84.97	2.834e-05	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	293.73	g	-82.34	2.691e-05	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP21-6	JP21	JP21-6	JP21-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	100.6	g	-50.6	1.197e-05	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	231.58	g	-54.7	1.156e-02	0	u	273.		273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	217.26	g	-58.97	1.041e-02	1	u	273.		473.0
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	324.66	g	-13.83	1.812e-03	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	255.52	g	-53.56	1.106e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	247.07	g	-48.29	1.833e-04	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	243.49	g	-48.25	6.071e-05	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	256.79	g	-47.06	1.741e-05	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	283.95	g	-39.52	7.973e-06	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	300.45	g	-15.05	5.898e-06	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	300.67	g	4.19	6.823e-06	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP21-7	JP21	JP21-7	JP21-7:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	303.85	g	4.64	6.770e-06	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	108.24	g	-48.82	2.378e-02	0	u	273.		273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	105	g	-49.26	2.109e-02	1	u	273.		473.0
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	103.26	g	-47.96	1.168e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	104.11	g	-47.88	3.981e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	105.87	g	-48.51	1.575e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	107.68	g	-48.95	6.868e-04	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	95.94	g	-49.43	5.770e-10	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	142.01	g	-35.94	7.156e-05	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	159.48	g	-25.69	3.626e-05	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	167.26	g	-17.48	2.336e-05	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP21-1	JP21	JP21-1	JP21-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	170.44	g	-15.72	2.151e-05	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP21-2	JP21	JP21-2	JP21-2:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	91.32	g	58.62	7.731e-03	0	u	273.		273.
Tk	This study	Botswana	JP21-2	JP21	JP21-2	JP21-2:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	50.25	g	53.88	7.477e-03	1	u	273.		473.0
