tab 	magic_measurements
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:25:09:48:53.00	75.99443762	g	87.32643634	1.42E-05	1234625	0.867	u				77
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:25:09:49:07.00	248.812888	g	17.02470176	4.59E-06	1234626	1.067	u				77
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:25:09:49:21.00	198.4958601	g	38.19530314	3.17E-05	1234627	1.267	u				77
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:25:09:49:35.00	-41.0087157	g	65.08237008	1.65E-05	1234628	1.467	u				77
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:05:59.00	-186.8357743	g	38.03657316	1.39E-05	1234630	0.067	u		0.001		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:06:14.00	-187.3580528	g	31.92236703	1.10E-05	1234631	0.267	u		0.001		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:06:29.00	-73.0411911	g	72.28212957	4.55E-07	1234632	0.467	u		0.001		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:06:44.00	223.711591	g	35.33283638	8.11E-07	1234633	0.667	u		0.001		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:06:59.00	68.19378807	g	87.17934412	1.41E-05	1234634	0.867	u		0.001		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:07:14.00	250.5310451	g	16.09100123	5.26E-06	1234635	1.067	u		0.001		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:07:29.00	198.1537188	g	37.88606356	3.19E-05	1234636	1.267	u		0.001		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:07:44.00	-39.72703068	g	66.28168484	1.67E-05	1234637	1.467	u		0.001		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:11:17.00	-187.1148837	g	38.12577165	1.37E-05	1234639	0.067	u		0.0015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:11:32.00	-187.6162051	g	31.80734212	1.09E-05	1234640	0.267	u		0.0015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:11:47.00	-73.00244799	g	72.10640978	4.54E-07	1234641	0.467	u		0.0015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:12:02.00	223.7296971	g	35.32836103	8.05E-07	1234642	0.667	u		0.0015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:12:17.00	66.16112565	g	87.14164397	1.40E-05	1234643	0.867	u		0.0015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:12:32.00	250.8585239	g	15.87854677	5.24E-06	1234644	1.067	u		0.0015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:12:47.00	198.2051425	g	37.90299924	3.19E-05	1234645	1.267	u		0.0015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:13:03.00	-39.58266883	g	66.34852211	1.66E-05	1234646	1.467	u		0.0015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:16:35.00	-187.6000976	g	38.40764886	1.33E-05	1234648	0.067	u		0.002		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:16:50.00	-188.0523071	g	31.68892109	1.06E-05	1234649	0.267	u		0.002		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:17:06.00	-73.01425726	g	72.07665725	4.53E-07	1234650	0.467	u		0.002		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:17:21.00	223.7483588	g	35.35385828	7.91E-07	1234651	0.667	u		0.002		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:17:36.00	64.31737067	g	87.07820111	1.39E-05	1234652	0.867	u		0.002		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:17:51.00	251.6395952	g	15.47058971	5.20E-06	1234653	1.067	u		0.002		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:18:06.00	198.4092291	g	37.8460941	3.18E-05	1234654	1.267	u		0.002		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:18:21.00	-39.53469428	g	66.43017586	1.64E-05	1234655	1.467	u		0.002		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:25:58.00	-188.1128089	g	38.78753963	1.27E-05	1234658	0.067	u		0.0025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:26:13.00	-188.6193113	g	31.46949445	1.00E-05	1234659	0.267	u		0.0025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:26:28.00	-73.10484217	g	71.95496642	4.51E-07	1234660	0.467	u		0.0025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:26:43.00	223.7171343	g	35.40238865	7.70E-07	1234661	0.667	u		0.0025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:26:58.00	62.22318782	g	86.98263678	1.36E-05	1234662	0.867	u		0.0025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:27:13.00	252.8131048	g	14.88863279	5.13E-06	1234663	1.067	u		0.0025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:27:28.00	198.6995945	g	37.78655891	3.17E-05	1234664	1.267	u		0.0025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:27:43.00	-39.48731894	g	66.52893024	1.62E-05	1234665	1.467	u		0.0025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:31:19.00	-188.4897121	g	42.07210012	7.87E-06	1234666	0.067	u		0.005		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:31:34.00	-191.5181028	g	31.46190002	6.08E-06	1234667	0.267	u		0.005		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:31:49.00	-71.7726763	g	71.7759869	4.21E-07	1234668	0.467	u		0.005		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:32:04.00	225.4218748	g	34.94962699	5.72E-07	1234669	0.667	u		0.005		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:32:19.00	54.19020367	g	86.86576058	1.10E-05	1234670	0.867	u		0.005		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:32:34.00	262.8387843	g	9.121058094	4.49E-06	1234671	1.067	u		0.005		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:32:49.00	200.3034744	g	37.34212509	3.03E-05	1234672	1.267	u		0.005		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:33:05.00	-39.07425177	g	67.28901911	1.36E-05	1234673	1.467	u		0.005		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:37:23.00	-187.2175137	g	45.46638668	4.44E-06	1234674	0.067	u		0.0075		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:37:38.00	-193.5691832	g	34.06500145	3.67E-06	1234675	0.267	u		0.0075		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:37:54.00	-69.17977518	g	70.57957996	3.60E-07	1234676	0.467	u		0.0075		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:38:09.00	228.3110988	g	33.31163639	3.87E-07	1234677	0.667	u		0.0075		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:38:24.00	60.35747852	g	87.70036213	7.82E-06	1234678	0.867	u		0.0075		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:38:39.00	269.8997645	g	4.217968786	3.50E-06	1234679	1.067	u		0.0075		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:38:54.00	201.3105032	g	37.2201499	2.77E-05	1234680	1.267	u		0.0075		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:39:09.00	-39.03080547	g	68.01203235	1.04E-05	1234681	1.467	u		0.0075		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:46:53.00	-186.9172008	g	49.44177562	2.48E-06	1234682	0.067	u		0.01		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:47:08.00	-196.1445022	g	35.87100905	2.36E-06	1234683	0.267	u		0.01		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:47:23.00	-63.43494882	g	67.75366653	2.68E-07	1234684	0.467	u		0.01		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:47:38.00	233.4732245	g	29.88430133	2.69E-07	1234685	0.667	u		0.01		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:47:53.00	-269.7717873	g	88.94071414	4.96E-06	1234686	0.867	u		0.01		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:48:08.00	-87.20709093	g	0.983660463	2.34E-06	1234687	1.067	u		0.01		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:48:23.00	201.9232485	g	37.357298	2.39E-05	1234688	1.267	u		0.01		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:48:38.00	-39.66541568	g	68.55087036	7.28E-06	1234689	1.467	u		0.01		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:52:23.00	-185.1762599	g	56.55851676	1.17E-06	1234690	0.067	u		0.015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:52:38.00	-198.1628397	g	38.61377919	1.48E-06	1234691	0.267	u		0.015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:52:53.00	-49.50858232	g	60.31722392	1.58E-07	1234692	0.467	u		0.015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:53:08.00	238.6654414	g	23.19094584	1.82E-07	1234693	0.667	u		0.015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:53:24.00	202.0629366	g	87.75946257	2.40E-06	1234694	0.867	u		0.015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:53:39.00	-89.5110487	g	0.587968764	1.12E-06	1234695	1.067	u		0.015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:53:54.00	202.1768134	g	37.76045807	1.80E-05	1234696	1.267	u		0.015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:54:09.00	-41.03438371	g	69.24338417	3.84E-06	1234697	1.467	u		0.015		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:58:37.00	180.4961889	g	63.60824443	6.86E-07	1234698	0.067	u		0.02		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:58:52.00	-199.1419957	g	40.4657906	1.05E-06	1234699	0.267	u		0.02		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:59:07.00	-41.90751599	g	54.17610753	1.17E-07	1234700	0.467	u		0.02		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:59:22.00	243.1159237	g	19.84432041	1.40E-07	1234701	0.667	u		0.02		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:59:38.00	213.206621	g	83.5806203	1.38E-06	1234702	0.867	u		0.02		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:10:59:53.00	262.6310045	g	-1.422444153	6.02E-07	1234703	1.067	u		0.02		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:00:08.00	202.3094033	g	38.25494708	1.37E-05	1234704	1.267	u		0.02		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:00:23.00	-42.68701442	g	71.37346387	2.06E-06	1234705	1.467	u		0.02		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:04:17.00	198.7800961	g	72.89481627	4.27E-07	1234706	0.067	u		0.025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:04:32.00	-203.0357011	g	42.75226256	8.02E-07	1234707	0.267	u		0.025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:04:47.00	-39.67447155	g	50.20624775	9.52E-08	1234708	0.467	u		0.025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:05:02.00	245.8873964	g	13.86730184	1.14E-07	1234709	0.667	u		0.025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-8	PW25	PW25-8a	"PW25-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:05:18.00	208.5462025	g	78.00164903	8.25E-07	1234710	0.867	u		0.025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-9	PW25	PW25-9a	"PW25-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:05:33.00	257.6744053	g	-3.102019278	3.45E-07	1234711	1.067	u		0.025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-10	PW25	PW25-10a	"PW25-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:05:48.00	202.1586296	g	38.75829466	1.05E-05	1234712	1.267	u		0.025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-11	PW25	PW25-11a	"PW25-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:06:03.00	-46.98987793	g	74.63207056	1.16E-06	1234713	1.467	u		0.025		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-1	PW25	PW25-1a	"PW25-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:10:01.00	264.1637393	g	79.64116225	2.99E-07	1234715	0.067	u		0.03		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-2	PW25	PW25-2a	"PW25-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:10:16.00	-206.5154869	g	45.12396029	6.12E-07	1234716	0.267	u		0.03		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-3	PW25	PW25-3a	"PW25-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:10:32.00	-37.62132726	g	46.60963256	8.02E-08	1234717	0.467	u		0.03		
This study	Botswana 2012	Mosolotsane 6 Sill	PW25-4	PW25	PW25-4a	"PW25-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:25:11:10:47.00	244.5516509	g	9.761111731	1.01E-07	1234718	0.667	u		0.03		
