tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Masama 3 Sill	PW37-1	PW37	PW37-1a	"PW37-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:02:26:15:58:16.00	81.94584492	g	-2.10288879	1.36E-05	1174188	0.067	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-2	PW37	PW37-2a	"PW37-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:02:26:15:58:30.00	203.3855975	g	-10.50957586	7.91E-06	1174189	0.267	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-3	PW37	PW37-3a	"PW37-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:02:26:15:58:44.00	-38.97913927	g	-2.492010345	1.04E-05	1174190	0.467	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-5	PW37	PW37-5a	"PW37-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:02:26:15:58:58.00	38.6625476	g	-18.67285677	1.79E-07	1174191	0.667	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-6	PW37	PW37-6a	"PW37-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:02:26:15:59:12.00	55.24734261	g	-24.47272899	2.27E-07	1174192	0.867	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-7	PW37	PW37-7a	"PW37-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:02:26:15:59:26.00	-247.8151328	g	-14.55612678	1.24E-05	1174193	1.067	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-9	PW37	PW37-9a	"PW37-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:02:26:15:59:41.00	-257.7566013	g	-7.53623179	8.07E-06	1174194	1.267	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-10	PW37	PW37-10a	"PW37-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:02:26:15:59:55.00	-242.4144612	g	-16.27628768	6.38E-06	1174195	1.467	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-1	PW37	PW37-1a	"PW37-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:13:11:24:47.00	84.34836644	g	-3.790516094	1.36E-05	1205429	0.067	u		0		77
This study	Botswana 2012	Masama 3 Sill	PW37-2	PW37	PW37-2a	"PW37-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:13:11:25:02.00	203.0453331	g	-11.33823264	7.91E-06	1205430	0.267	u		0		77
This study	Botswana 2012	Masama 3 Sill	PW37-3	PW37	PW37-3a	"PW37-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:13:11:25:16.00	-39.71029481	g	-2.630344266	1.03E-05	1205431	0.467	u		0		77
This study	Botswana 2012	Masama 3 Sill	PW37-5	PW37	PW37-5a	"PW37-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:13:11:25:30.00	38.85513949	g	-20.40945644	1.78E-07	1205432	0.667	u		0		77
This study	Botswana 2012	Masama 3 Sill	PW37-6	PW37	PW37-6a	"PW37-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:13:11:25:44.00	58.91355914	g	-24.51058864	2.25E-07	1205433	0.867	u		0		77
This study	Botswana 2012	Masama 3 Sill	PW37-7	PW37	PW37-7a	"PW37-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:13:11:25:59.00	-247.0506616	g	-13.1473863	1.24E-05	1205434	1.067	u		0		77
This study	Botswana 2012	Masama 3 Sill	PW37-9	PW37	PW37-9a	"PW37-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:13:11:26:13.00	-259.0573246	g	-7.711326067	8.05E-06	1205435	1.267	u		0		77
This study	Botswana 2012	Masama 3 Sill	PW37-10	PW37	PW37-10a	"PW37-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:13:11:26:27.00	-245.2154065	g	-14.50802838	6.36E-06	1205436	1.467	u		0		77
This study	Botswana 2012	Masama 3 Sill	PW37-1	PW37	PW37-1a	"PW37-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:19:49:06.00	76.88275258	g	-1.081655911	9.66E-06	1222745	0.067	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-2	PW37	PW37-2a	"PW37-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:19:49:20.00	-208.3173359	g	-18.39871648	4.69E-06	1222746	0.267	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-3	PW37	PW37-3a	"PW37-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:19:49:34.00	-32.50621747	g	3.714480488	1.09E-05	1222747	0.467	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-5	PW37	PW37-5a	"PW37-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:19:49:48.00	40.25245753	g	-20.89608647	1.59E-07	1222748	0.667	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-6	PW37	PW37-6a	"PW37-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:19:50:02.00	59.48355443	g	-26.33434757	1.94E-07	1222749	0.867	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-7	PW37	PW37-7a	"PW37-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:19:50:16.00	-241.5482853	g	-13.69672423	8.96E-06	1222750	1.067	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-9	PW37	PW37-9a	"PW37-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:19:50:30.00	-249.4506225	g	-8.618143686	5.16E-06	1222751	1.267	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-10	PW37	PW37-10a	"PW37-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:19:50:44.00	-238.376699	g	-14.28509197	4.33E-06	1222752	1.467	u		0		
This study	Botswana 2012	Masama 3 Sill	PW37-1	PW37	PW37-1a	"PW37-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:02:53.00	76.9152049	g	-1.119601492	9.67E-06	1222753	0.067	u		0.001		
This study	Botswana 2012	Masama 3 Sill	PW37-2	PW37	PW37-2a	"PW37-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:03:08.00	-208.4967607	g	-18.46231273	4.70E-06	1222754	0.267	u		0.001		
This study	Botswana 2012	Masama 3 Sill	PW37-3	PW37	PW37-3a	"PW37-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:03:23.00	-32.50744432	g	3.699677465	1.09E-05	1222755	0.467	u		0.001		
This study	Botswana 2012	Masama 3 Sill	PW37-5	PW37	PW37-5a	"PW37-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:03:39.00	39.97816778	g	-20.88986962	1.60E-07	1222756	0.667	u		0.001		
This study	Botswana 2012	Masama 3 Sill	PW37-6	PW37	PW37-6a	"PW37-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:03:54.00	59.11799704	g	-26.47292531	1.94E-07	1222757	0.867	u		0.001		
This study	Botswana 2012	Masama 3 Sill	PW37-7	PW37	PW37-7a	"PW37-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:04:09.00	-241.4763393	g	-13.64493687	8.99E-06	1222758	1.067	u		0.001		
This study	Botswana 2012	Masama 3 Sill	PW37-9	PW37	PW37-9a	"PW37-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:04:24.00	-249.4252532	g	-8.590735839	5.17E-06	1222759	1.267	u		0.001		
This study	Botswana 2012	Masama 3 Sill	PW37-10	PW37	PW37-10a	"PW37-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:04:39.00	-238.3901572	g	-14.22460988	4.33E-06	1222760	1.467	u		0.001		
This study	Botswana 2012	Masama 3 Sill	PW37-1	PW37	PW37-1a	"PW37-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:08:11.00	76.83838143	g	-1.08505654	9.67E-06	1222761	0.067	u		0.0015		
This study	Botswana 2012	Masama 3 Sill	PW37-2	PW37	PW37-2a	"PW37-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:08:26.00	-208.6452254	g	-18.4942844	4.71E-06	1222762	0.267	u		0.0015		
This study	Botswana 2012	Masama 3 Sill	PW37-3	PW37	PW37-3a	"PW37-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:08:41.00	-32.47448714	g	3.705253474	1.09E-05	1222763	0.467	u		0.0015		
This study	Botswana 2012	Masama 3 Sill	PW37-5	PW37	PW37-5a	"PW37-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:08:57.00	39.975803	g	-20.84361308	1.60E-07	1222764	0.667	u		0.0015		
This study	Botswana 2012	Masama 3 Sill	PW37-6	PW37	PW37-6a	"PW37-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:09:12.00	59.08615258	g	-26.4288933	1.94E-07	1222765	0.867	u		0.0015		
This study	Botswana 2012	Masama 3 Sill	PW37-7	PW37	PW37-7a	"PW37-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:09:27.00	-241.4211272	g	-13.64294462	9.01E-06	1222766	1.067	u		0.0015		
This study	Botswana 2012	Masama 3 Sill	PW37-9	PW37	PW37-9a	"PW37-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:09:42.00	-249.2531399	g	-8.57987181	5.17E-06	1222767	1.267	u		0.0015		
This study	Botswana 2012	Masama 3 Sill	PW37-10	PW37	PW37-10a	"PW37-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:09:57.00	-238.3027403	g	-14.19899688	4.33E-06	1222768	1.467	u		0.0015		
This study	Botswana 2012	Masama 3 Sill	PW37-1	PW37	PW37-1a	"PW37-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:05:20:13:30.00	76.8360502	g	-1.103063799	9.67E-06	1222769	0.067	u		0.002		
