tab 	magic_measurements
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Phage Sill	PW29-4	PW29	PW29-4a	"PW29-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:10:43.00	-89.02270214	g	-10.39683036	7.61E-07	1234006	0.267	u		0.02		
This study	Botswana 2012	Phage Sill	PW29-5	PW29	PW29-5a	"PW29-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:10:58.00	193.3456123	g	54.39980767	1.73E-06	1234007	0.467	u		0.02		
This study	Botswana 2012	Phage Sill	PW29-7	PW29	PW29-7a	"PW29-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:11:13.00	-69.64352495	g	-41.49210422	4.25E-06	1234008	0.667	u		0.02		
This study	Botswana 2012	Phage Sill	PW29-8	PW29	PW29-8a	"PW29-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:11:28.00	237.7218145	g	-38.63602986	2.66E-06	1234009	0.867	u		0.02		
This study	Botswana 2012	Phage Sill	PW29-9	PW29	PW29-9a	"PW29-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:11:43.00	-89.89828149	g	-35.11187371	1.00E-06	1234010	1.067	u		0.02		
This study	Botswana 2012	Phage Sill	PW29-10	PW29	PW29-10a	"PW29-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:11:58.00	-85.08727337	g	18.6751296	6.31E-07	1234011	1.267	u		0.02		
This study	Botswana 2012	Phage Sill	PW29-3	PW29	PW29-3a	"PW29-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:16:02.00	53.83396783	g	25.7575663	2.32E-07	1234012	0.067	u		0.025		
This study	Botswana 2012	Phage Sill	PW29-4	PW29	PW29-4a	"PW29-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:16:17.00	256.6126935	g	-13.14113728	3.00E-07	1234013	0.267	u		0.025		
This study	Botswana 2012	Phage Sill	PW29-5	PW29	PW29-5a	"PW29-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:16:32.00	182.2735925	g	55.77686868	8.96E-07	1234014	0.467	u		0.025		
This study	Botswana 2012	Phage Sill	PW29-7	PW29	PW29-7a	"PW29-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:16:47.00	-73.89023163	g	-41.69820032	2.09E-06	1234015	0.667	u		0.025		
This study	Botswana 2012	Phage Sill	PW29-8	PW29	PW29-8a	"PW29-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:17:02.00	232.2845625	g	-38.4329463	1.37E-06	1234016	0.867	u		0.025		
This study	Botswana 2012	Phage Sill	PW29-9	PW29	PW29-9a	"PW29-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:17:17.00	259.6452118	g	-33.29337825	5.86E-07	1234017	1.067	u		0.025		
This study	Botswana 2012	Phage Sill	PW29-10	PW29	PW29-10a	"PW29-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:17:32.00	264.0315686	g	12.31987742	4.76E-07	1234018	1.267	u		0.025		
This study	Botswana 2012	Phage Sill	PW29-3	PW29	PW29-3a	"PW29-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:21:41.00	63.38282601	g	26.95608365	2.10E-07	1234019	0.067	u		0.03		
This study	Botswana 2012	Phage Sill	PW29-4	PW29	PW29-4a	"PW29-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:21:56.00	216.0404813	g	-15.44765767	1.62E-07	1234020	0.267	u		0.03		
This study	Botswana 2012	Phage Sill	PW29-5	PW29	PW29-5a	"PW29-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:22:11.00	-192.5757142	g	52.75076703	4.92E-07	1234021	0.467	u		0.03		
This study	Botswana 2012	Phage Sill	PW29-7	PW29	PW29-7a	"PW29-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:22:26.00	-79.71357511	g	-41.75900673	1.11E-06	1234022	0.667	u		0.03		
This study	Botswana 2012	Phage Sill	PW29-8	PW29	PW29-8a	"PW29-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:22:41.00	226.161541	g	-37.75805612	8.09E-07	1234023	0.867	u		0.03		
This study	Botswana 2012	Phage Sill	PW29-9	PW29	PW29-9a	"PW29-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:22:56.00	250.9800009	g	-29.53363167	3.74E-07	1234024	1.067	u		0.03		
This study	Botswana 2012	Phage Sill	PW29-10	PW29	PW29-10a	"PW29-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:23:11.00	256.7055563	g	7.907356866	4.00E-07	1234025	1.267	u		0.03		
This study	Botswana 2012	Phage Sill	PW29-3	PW29	PW29-3a	"PW29-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:27:28.00	59.42232453	g	24.32160014	1.90E-07	1234026	0.067	u		0.04		
This study	Botswana 2012	Phage Sill	PW29-4	PW29	PW29-4a	"PW29-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:27:43.00	-190.6007998	g	-10.151098	1.20E-07	1234027	0.267	u		0.04		
This study	Botswana 2012	Phage Sill	PW29-5	PW29	PW29-5a	"PW29-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:27:58.00	-220.6043118	g	48.10861756	2.50E-07	1234028	0.467	u		0.04		
This study	Botswana 2012	Phage Sill	PW29-7	PW29	PW29-7a	"PW29-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:28:13.00	266.8210438	g	-38.1574614	5.33E-07	1234029	0.667	u		0.04		
This study	Botswana 2012	Phage Sill	PW29-8	PW29	PW29-8a	"PW29-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:28:28.00	211.2106255	g	-35.5618937	4.26E-07	1234030	0.867	u		0.04		
This study	Botswana 2012	Phage Sill	PW29-9	PW29	PW29-9a	"PW29-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:28:43.00	239.6025516	g	-22.9604871	2.50E-07	1234031	1.067	u		0.04		
This study	Botswana 2012	Phage Sill	PW29-10	PW29	PW29-10a	"PW29-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:28:58.00	251.1275633	g	1.973529492	3.48E-07	1234032	1.267	u		0.04		
This study	Botswana 2012	Phage Sill	PW29-3	PW29	PW29-3a	"PW29-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:33:24.00	55.813137	g	19.45419107	1.68E-07	1234033	0.067	u		0.05		
This study	Botswana 2012	Phage Sill	PW29-4	PW29	PW29-4a	"PW29-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:33:39.00	-217.3144535	g	-13.79190812	1.48E-07	1234034	0.267	u		0.05		
This study	Botswana 2012	Phage Sill	PW29-5	PW29	PW29-5a	"PW29-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:33:54.00	-244.6123206	g	30.06646534	1.55E-07	1234035	0.467	u		0.05		
This study	Botswana 2012	Phage Sill	PW29-7	PW29	PW29-7a	"PW29-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:34:09.00	253.4030855	g	-31.59589469	2.70E-07	1234036	0.667	u		0.05		
This study	Botswana 2012	Phage Sill	PW29-8	PW29	PW29-8a	"PW29-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:34:24.00	191.8235175	g	-32.99049806	2.75E-07	1234037	0.867	u		0.05		
This study	Botswana 2012	Phage Sill	PW29-9	PW29	PW29-9a	"PW29-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:34:39.00	234.8327307	g	-14.86193917	1.73E-07	1234038	1.067	u		0.05		
This study	Botswana 2012	Phage Sill	PW29-10	PW29	PW29-10a	"PW29-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:34:54.00	247.8977985	g	1.5918568	3.12E-07	1234039	1.267	u		0.05		
This study	Botswana 2012	Phage Sill	PW29-3	PW29	PW29-3a	"PW29-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:39:28.00	55.11184081	g	17.83045009	1.52E-07	1234040	0.067	u		0.06		
This study	Botswana 2012	Phage Sill	PW29-4	PW29	PW29-4a	"PW29-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:39:43.00	-220.6895388	g	-6.822450604	1.16E-07	1234041	0.267	u		0.06		
This study	Botswana 2012	Phage Sill	PW29-5	PW29	PW29-5a	"PW29-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:39:58.00	-260.91736	g	12.82510351	1.37E-07	1234042	0.467	u		0.06		
This study	Botswana 2012	Phage Sill	PW29-7	PW29	PW29-7a	"PW29-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:40:13.00	238.0437084	g	-18.0838747	1.67E-07	1234043	0.667	u		0.06		
This study	Botswana 2012	Phage Sill	PW29-8	PW29	PW29-8a	"PW29-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:40:28.00	-181.0638981	g	-26.87248564	1.83E-07	1234044	0.867	u		0.06		
This study	Botswana 2012	Phage Sill	PW29-9	PW29	PW29-9a	"PW29-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:40:43.00	225.0081154	g	-7.302859014	1.56E-07	1234045	1.067	u		0.06		
This study	Botswana 2012	Phage Sill	PW29-10	PW29	PW29-10a	"PW29-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:40:58.00	243.3484203	g	0.033979256	2.98E-07	1234046	1.267	u		0.06		
This study	Botswana 2012	Phage Sill	PW29-3	PW29	PW29-3a	"PW29-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:45:42.00	51.25689091	g	19.90657328	1.27E-07	1234047	0.067	u		0.07		
This study	Botswana 2012	Phage Sill	PW29-4	PW29	PW29-4a	"PW29-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:45:57.00	-216.5836008	g	-13.40931483	1.25E-07	1234048	0.267	u		0.07		
This study	Botswana 2012	Phage Sill	PW29-5	PW29	PW29-5a	"PW29-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:46:12.00	-250.6695844	g	7.292220147	1.20E-07	1234049	0.467	u		0.07		
This study	Botswana 2012	Phage Sill	PW29-7	PW29	PW29-7a	"PW29-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:46:27.00	221.97827	g	-13.93243091	1.34E-07	1234050	0.667	u		0.07		
This study	Botswana 2012	Phage Sill	PW29-8	PW29	PW29-8a	"PW29-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:46:42.00	-196.293839	g	-20.24954379	1.41E-07	1234051	0.867	u		0.07		
This study	Botswana 2012	Phage Sill	PW29-9	PW29	PW29-9a	"PW29-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:46:57.00	226.8950022	g	-7.034898858	1.10E-07	1234052	1.067	u		0.07		
This study	Botswana 2012	Phage Sill	PW29-10	PW29	PW29-10a	"PW29-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:47:12.00	244.1430293	g	-2.172777209	2.63E-07	1234053	1.267	u		0.07		
This study	Botswana 2012	Phage Sill	PW29-3	PW29	PW29-3a	"PW29-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:52:03.00	57.46322296	g	16.36975455	1.43E-07	1234054	0.067	u		0.08		
This study	Botswana 2012	Phage Sill	PW29-4	PW29	PW29-4a	"PW29-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:52:18.00	-208.753298	b	-3.745304056	1.21E-07	1234055	0.267	u		0.08		
This study	Botswana 2012	Phage Sill	PW29-5	PW29	PW29-5a	"PW29-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:52:33.00	-264.571536	g	7.831528904	1.14E-07	1234056	0.467	u		0.08		
This study	Botswana 2012	Phage Sill	PW29-7	PW29	PW29-7a	"PW29-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:52:48.00	215.898435	g	-12.81513378	1.37E-07	1234057	0.667	u		0.08		
This study	Botswana 2012	Phage Sill	PW29-8	PW29	PW29-8a	"PW29-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:08:53:03.00	-194.601665	g	-14.86156275	1.40E-07	1234058	0.867	u		0.08		
