tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Palapye Dike	PW33-6	PW33	PW33-6a	"PW33-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:06:13:51:21.00	265.8570996	g	15.69545715	0.000135727	1183155		u				
This study	Botswana 2012	Palapye Dike	PW33-2	PW33	PW33-2a	"PW33-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:06:13:59:45.00	229.3999757	g	32.44078779	7.13E-06	1183156		u				
This study	Botswana 2012	Palapye Dike	PW33-3	PW33	PW33-3a	"PW33-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:06:14:07:54.00	238.6241085	g	64.50713946	1.40E-05	1183181		u				
This study	Botswana 2012	Palapye Dike	PW33-4	PW33	PW33-4a	"PW33-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:06:14:16:07.00	240.891209	g	4.720071408	3.67E-06	1183214		u				
This study	Botswana 2012	Palapye Dike	PW33-5	PW33	PW33-5a	"PW33-5a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:06:14:24:58.00	246.6646988	g	-6.375066074	6.57E-06	1183239		u				
This study	Botswana 2012	Palapye Dike	PW33-7	PW33	PW33-7a	"PW33-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:06:14:35:30.00	-62.22961531	g	-16.27139358	6.10E-06	1183272		u				
This study	Botswana 2012	Palapye Dike	PW33-8	PW33	PW33-8a	"PW33-8a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:06:14:44:45.00	-70.6261364	g	-30.07960146	6.51E-06	1183297		u				
This study	Botswana 2012	Palapye Dike	PW33-2	PW33	PW33-2a	"PW33-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:01:15:53:16.00	229.7543529	g	30.98505578	5.76E-06	1221146	0.067	u				77
This study	Botswana 2012	Palapye Dike	PW33-3	PW33	PW33-3a	"PW33-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:01:15:53:30.00	236.7968853	g	50.91139492	9.25E-06	1221147	0.267	u				77
This study	Botswana 2012	Palapye Dike	PW33-4	PW33	PW33-4a	"PW33-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:01:15:53:44.00	235.6240278	g	2.619359001	3.61E-06	1221148	0.467	u				77
This study	Botswana 2012	Palapye Dike	PW33-5	PW33	PW33-5a	"PW33-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:01:15:53:59.00	242.2275512	g	-7.023749413	6.48E-06	1221149	0.667	u				77
This study	Botswana 2012	Palapye Dike	PW33-7	PW33	PW33-7a	"PW33-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:01:15:54:13.00	-72.60531211	g	-19.21260819	4.25E-06	1221150	0.867	u				77
This study	Botswana 2012	Palapye Dike	PW33-8	PW33	PW33-8a	"PW33-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:01:15:54:27.00	-82.92009658	g	-32.75909515	4.60E-06	1221151	1.067	u				77
This study	Botswana 2012	Palapye Dike	PW33-2	PW33	PW33-2a	"PW33-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:02:24.00	229.7814115	g	30.98965743	5.76E-06	1221152	0.067	u		0.001		
This study	Botswana 2012	Palapye Dike	PW33-3	PW33	PW33-3a	"PW33-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:02:39.00	236.8543697	g	50.84010192	9.26E-06	1221153	0.267	u		0.001		
This study	Botswana 2012	Palapye Dike	PW33-4	PW33	PW33-4a	"PW33-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:02:54.00	235.6424666	g	2.700413913	3.61E-06	1221154	0.467	u		0.001		
This study	Botswana 2012	Palapye Dike	PW33-5	PW33	PW33-5a	"PW33-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:03:10.00	242.1651878	g	-7.057271995	6.48E-06	1221155	0.667	u		0.001		
This study	Botswana 2012	Palapye Dike	PW33-7	PW33	PW33-7a	"PW33-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:03:25.00	-72.77593851	g	-19.14257003	4.26E-06	1221156	0.867	u		0.001		
This study	Botswana 2012	Palapye Dike	PW33-8	PW33	PW33-8a	"PW33-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:03:40.00	-83.08425369	g	-32.64356422	4.61E-06	1221157	1.067	u		0.001		
This study	Botswana 2012	Palapye Dike	PW33-2	PW33	PW33-2a	"PW33-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:07:34.00	229.7917524	g	31.0107328	5.76E-06	1221158	0.067	u		0.0015		
This study	Botswana 2012	Palapye Dike	PW33-3	PW33	PW33-3a	"PW33-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:07:49.00	236.8814017	g	50.68267998	9.29E-06	1221159	0.267	u		0.0015		
This study	Botswana 2012	Palapye Dike	PW33-4	PW33	PW33-4a	"PW33-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:08:04.00	235.6525749	g	2.734589443	3.61E-06	1221160	0.467	u		0.0015		
This study	Botswana 2012	Palapye Dike	PW33-5	PW33	PW33-5a	"PW33-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:08:19.00	242.1529313	g	-7.070071613	6.48E-06	1221161	0.667	u		0.0015		
This study	Botswana 2012	Palapye Dike	PW33-7	PW33	PW33-7a	"PW33-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:16:08:35.00	-72.91721064	g	-19.1566808	4.27E-06	1221162	0.867	u		0.0015		
