tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-2	PW26	PW26-2a	"PW26-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:37:59.00	248.1429375	g	19.32573882	6.93E-07	1205001	0.067	u				
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-3	PW26	PW26-3a	"PW26-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:38:13.00	237.8979875	g	-53.1166118	2.83E-07	1205002	0.267	u				
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-4	PW26	PW26-4a	"PW26-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:38:27.00	226.1057482	g	10.16054138	3.62E-06	1205003	0.467	u				
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-5	PW26	PW26-5a	"PW26-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:38:41.00	-19.50427153	g	-17.0703783	3.20E-06	1205004	0.667	u				
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-6	PW26	PW26-6a	"PW26-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:38:55.00	203.340449	g	29.39257046	2.96E-06	1205005	0.867	u				
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-8	PW26	PW26-8a	"PW26-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:39:09.00	254.730376	g	0.401132593	9.86E-07	1205006	1.067	u				
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-9	PW26	PW26-9a	"PW26-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:39:24.00	253.6368586	g	-20.89107739	1.34E-07	1205007	1.267	u				
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-10	PW26	PW26-10a	"PW26-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:39:38.00	240.3550089	g	-8.985192719	2.66E-07	1205008	1.467	u				
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-2	PW26	PW26-2a	"PW26-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:03:15:08:38.00	245.0510033	g	17.40793366	3.94E-07	1221933	0.067	u				77
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-3	PW26	PW26-3a	"PW26-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:03:15:08:52.00	212.12928	g	-52.12246811	1.37E-07	1221934	0.267	u				77
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-4	PW26	PW26-4a	"PW26-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:03:15:09:06.00	222.9454735	g	8.840018696	1.51E-06	1221935	0.467	u				77
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-5	PW26	PW26-5a	"PW26-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:03:15:09:21.00	-24.47831521	g	-16.95733771	1.33E-06	1221936	0.667	u				77
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-6	PW26	PW26-6a	"PW26-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:03:15:09:35.00	200.8871504	g	33.49458472	1.76E-06	1221937	0.867	u				77
This study	Botswana 2012	Mosolotsane 3 Sill	PW26-8	PW26	PW26-8a	"PW26-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:03:15:09:49.00	254.586975	g	-1.885832196	6.03E-07	1221938	1.067	u				77
