tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-4	PW19	PW19-4a	"PW19-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:03:53.00	192.9855655	g	38.0346079	2.76E-05	1204985	0.067	u		0		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-8	PW19	PW19-8a	"PW19-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:04:08.00	226.5070952	g	44.97891844	2.08E-05	1204986	0.267	u		0		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-1	PW19	PW19-1a	"PW19-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:29:10:37:48.00	-70.8369508	g	52.39693415	5.12E-09	1236135	0.067	u		0		77
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-5	PW19	PW19-5a	"PW19-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:29:10:37:54.00	-64.56550019	g	4.236965169	2.00E-09	1236136	0.267	u		0		77
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-12	PW19	PW19-12a	"PW19-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:29:10:37:59.00	7.10153299	g	-25.93018123	5.47E-09	1236137	0.467	u		0		77
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-9	PW19	PW19-9a	"PW19-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:29:10:38:05.00	-265.186198	g	17.08639447	7.77E-09	1236138	0.667	u		0		77
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-1	PW19	PW19-1a	"PW19-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:45:55.00	-71.18655251	g	53.61025834	5.27E-09	1236140	0.067	u		0.001		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-5	PW19	PW19-5a	"PW19-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:46:02.00	-64.5778044	g	6.870649348	1.99E-09	1236141	0.267	u		0.001		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-12	PW19	PW19-12a	"PW19-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:46:09.00	6.373462	g	-25.64560127	5.58E-09	1236142	0.467	u		0.001		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-9	PW19	PW19-9a	"PW19-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:46:15.00	-265.5656179	g	16.90120549	7.67E-09	1236143	0.667	u		0.001		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-1	PW19	PW19-1a	"PW19-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:49:11.00	-71.17644309	g	53.37692991	5.27E-09	1236145	0.067	u		0.0015		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-5	PW19	PW19-5a	"PW19-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:49:18.00	-64.62402938	g	6.578344811	2.00E-09	1236146	0.267	u		0.0015		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-12	PW19	PW19-12a	"PW19-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:49:25.00	6.440091435	g	-25.73664901	5.61E-09	1236147	0.467	u		0.0015		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-9	PW19	PW19-9a	"PW19-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:49:31.00	-265.5208715	g	16.81438445	7.69E-09	1236148	0.667	u		0.0015		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-1	PW19	PW19-1a	"PW19-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:52:27.00	-71.21564716	g	53.3312748	5.28E-09	1236149	0.067	u		0.002		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-5	PW19	PW19-5a	"PW19-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:52:34.00	-64.60835996	g	6.742157444	2.01E-09	1236150	0.267	u		0.002		
This study	Botswana 2012	Molepolole Prison Quarry Sill	PW19-12	PW19	PW19-12a	"PW19-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:29:10:52:41.00	6.382041492	g	-25.65850158	5.63E-09	1236151	0.467	u		0.002		
