tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Ranku Hill Sill	PW4-1	PW4	PW4-1a	"PW4-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:02:26:13:35:46.00	206.8082976	g	4.151945195	0.000618599	1174162		u				
This study	Botswana 2012	Ranku Hill Sill	PW4-2	PW4	PW4-2a	"PW4-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:02:26:13:46:47.00	55.87432396	g	-36.87824966	0.000575267	1174163		u				
This study	Botswana 2012	Ranku Hill Sill	PW4-3	PW4	PW4-3a	"PW4-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:02:26:13:54:07.00	-38.74168738	g	-47.27949767	0.000532389	1174164		u				
This study	Botswana 2012	Ranku Hill Sill	PW4-4	PW4	PW4-4a	"PW4-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:02:26:14:04:35.00	228.458032	g	2.805847449	0.000780874	1174165		u				
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:02:26:14:12:33.00	258.7027071	g	-57.49610479	0.000391264	1174166		u				
This study	Botswana 2012	Ranku Hill Sill	PW4-7	PW4	PW4-7a	"PW4-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:02:26:14:19:44.00	211.9845926	g	13.2282689	0.000315986	1174167		u				
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:02:26:14:27:13.00	-69.4272456	g	-11.61602113	0.00029025	1174168		u				
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:02:26:14:34:58.00	58.86187925	g	22.30963751	0.000221727	1174173		u				
This study	Botswana 2012	Ranku Hill Sill	PW4-1	PW4	PW4-1a	"PW4-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:14:10:55:48.00	209.812143	g	5.77022843	0.000427223	1205983		u				77
This study	Botswana 2012	Ranku Hill Sill	PW4-2	PW4	PW4-2a	"PW4-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:14:11:05:52.00	61.78627077	g	-33.85566212	0.000374522	1205992		u				77
This study	Botswana 2012	Ranku Hill Sill	PW4-3	PW4	PW4-3a	"PW4-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:14:11:25:35.00	-37.81292034	g	-43.08904738	0.000367095	1205993		u				77
This study	Botswana 2012	Ranku Hill Sill	PW4-4	PW4	PW4-4a	"PW4-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:14:11:44:02.00	233.3399906	g	3.826180397	0.000463028	1205994		u				77
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:14:11:54:33.00	261.7950893	g	-56.02140281	0.000219194	1206003		u				77
This study	Botswana 2012	Ranku Hill Sill	PW4-7	PW4	PW4-7a	"PW4-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:14:12:08:11.00	217.0500799	g	14.56450402	0.000224726	1206028		u				77
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:14:12:20:14.00	-72.25882978	g	-12.95728228	0.000156406	1206045		u				77
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:14:12:29:38.00	62.0232396	g	25.76927709	0.000122468	1206062		u				77
This study	Botswana 2012	Ranku Hill Sill	PW4-1	PW4	PW4-1a	"PW4-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:02:14:16:46.00	207.3255956	g	5.992612474	0.000417433	1221430		u		0.005		
This study	Botswana 2012	Ranku Hill Sill	PW4-2	PW4	PW4-2a	"PW4-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:02:14:27:04.00	61.02201938	g	-33.42808572	0.00036646	1221431		u		0.005		
This study	Botswana 2012	Ranku Hill Sill	PW4-3	PW4	PW4-3a	"PW4-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:02:14:35:29.00	-41.40235775	g	-44.89297057	0.000360287	1221432		u		0.005		
This study	Botswana 2012	Ranku Hill Sill	PW4-4	PW4	PW4-4a	"PW4-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:02:14:43:37.00	229.4907398	g	4.049455603	0.000449147	1221433		u		0.005		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:02:14:52:23.00	257.7169168	g	-56.63666426	0.000211219	1221434		u		0.005		
This study	Botswana 2012	Ranku Hill Sill	PW4-7	PW4	PW4-7a	"PW4-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:02:15:01:07.00	211.6555439	g	15.36348637	0.000222257	1221435		u		0.005		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:02:15:09:46.00	-74.20608733	g	-15.38229668	0.000148958	1221436		u		0.005		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:02:15:15:54.00	61.62238627	g	27.55164298	0.000116761	1221445		u		0.005		
This study	Botswana 2012	Ranku Hill Sill	PW4-1	PW4	PW4-1a	"PW4-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:09:14:51:44.00	212.4993673	g	12.14083489	0.000372037	1224181		u		0.01		
This study	Botswana 2012	Ranku Hill Sill	PW4-2	PW4	PW4-2a	"PW4-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:09:14:57:50.00	63.61382168	g	-30.86135279	0.000312395	1224182		u		0.01		
This study	Botswana 2012	Ranku Hill Sill	PW4-3	PW4	PW4-3a	"PW4-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:09:15:07:22.00	-38.328383	g	-42.02257356	0.000298018	1224183		u		0.01		
This study	Botswana 2012	Ranku Hill Sill	PW4-4	PW4	PW4-4a	"PW4-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:09:15:13:29.00	231.4425996	g	3.418004659	0.000385932	1224184		u		0.01		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:09:15:31:07.00	262.7371823	g	-55.628113	0.000173097	1224185		u		0.01		
This study	Botswana 2012	Ranku Hill Sill	PW4-7	PW4	PW4-7a	"PW4-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:09:15:37:34.00	215.1540079	g	16.49113404	0.000202684	1224186		u		0.01		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:09:15:45:14.00	-73.23308063	g	-17.79495395	0.000119916	1224195		u		0.01		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:09:15:52:50.00	66.68389449	g	30.05226311	9.02E-05	1224212		u		0.01		
This study	Botswana 2012	Ranku Hill Sill	PW4-1	PW4	PW4-1a	"PW4-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:16:10:11:31.00	212.9005957	g	20.29388356	0.000302521	1228635		u		0.015		
This study	Botswana 2012	Ranku Hill Sill	PW4-2	PW4	PW4-2a	"PW4-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:16:10:18:31.00	66.39857963	g	-25.00508536	0.000225899	1228636		u		0.015		
This study	Botswana 2012	Ranku Hill Sill	PW4-3	PW4	PW4-3a	"PW4-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:16:10:25:14.00	-38.55686255	g	-34.88131207	0.000208523	1228637		u		0.015		
This study	Botswana 2012	Ranku Hill Sill	PW4-4	PW4	PW4-4a	"PW4-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:16:10:31:44.00	233.6946539	g	5.336539574	0.000286491	1228638		u		0.015		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:16:10:38:44.00	266.6166821	g	-57.22377042	0.000123155	1228639		u		0.015		
This study	Botswana 2012	Ranku Hill Sill	PW4-7	PW4	PW4-7a	"PW4-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:16:10:45:57.00	214.6931127	g	19.7724975	0.000153022	1228646		u		0.015		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:16:10:52:37.00	-71.11977051	g	-17.84939733	8.07E-05	1228647		u		0.015		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:16:10:59:49.00	67.97418408	g	32.66543	5.54E-05	1228648		u		0.015		
This study	Botswana 2012	Ranku Hill Sill	PW4-1	PW4	PW4-1a	"PW4-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:17:12:01:56.00	212.5872365	g	29.98993785	0.000217954	1229669		u		0.02		
This study	Botswana 2012	Ranku Hill Sill	PW4-2	PW4	PW4-2a	"PW4-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:17:12:08:17.00	71.96473625	g	-16.57265656	0.000135951	1229684		u		0.02		
This study	Botswana 2012	Ranku Hill Sill	PW4-3	PW4	PW4-3a	"PW4-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:17:12:14:00.00	-40.33018309	g	-21.7376016	0.000125014	1229692		u		0.02		
This study	Botswana 2012	Ranku Hill Sill	PW4-4	PW4	PW4-4a	"PW4-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:17:12:20:16.00	235.0746285	g	8.162062224	0.000186762	1229700		u		0.02		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:17:12:25:45.00	263.8959672	g	-54.77191249	7.50E-05	1229708		u		0.02		
This study	Botswana 2012	Ranku Hill Sill	PW4-7	PW4	PW4-7a	"PW4-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:17:12:32:00.00	212.3069655	g	20.53349207	0.00010883	1229723		u		0.02		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:17:13:10:29.00	-75.10640001	g	-18.10898353	4.02E-05	1229773		u		0.02		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:17:13:16:36.00	64.57655675	g	29.8703392	2.85E-05	1229788		u		0.02		
This study	Botswana 2012	Ranku Hill Sill	PW4-1	PW4	PW4-1a	"PW4-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:18:15:19:04.00	215.2487457	g	34.39231834	0.000154035	1231117		u		0.025		
This study	Botswana 2012	Ranku Hill Sill	PW4-2	PW4	PW4-2a	"PW4-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:18:15:24:44.00	78.47645636	g	-4.143050256	8.26E-05	1231118		u		0.025		
This study	Botswana 2012	Ranku Hill Sill	PW4-3	PW4	PW4-3a	"PW4-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:18:15:34:32.00	-38.36761728	g	-7.229950653	7.72E-05	1231127		u		0.025		
This study	Botswana 2012	Ranku Hill Sill	PW4-4	PW4	PW4-4a	"PW4-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:18:15:48:36.00	231.6709248	g	9.273725337	0.000123115	1231144		u		0.025		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:18:15:54:57.00	-87.02291115	g	-53.88220274	4.01E-05	1231153		u		0.025		
This study	Botswana 2012	Ranku Hill Sill	PW4-7	PW4	PW4-7a	"PW4-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:18:16:01:33.00	213.2400121	g	21.44316588	8.09E-05	1231162		u		0.025		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:18:16:08:10.00	-69.25144799	g	-16.86179571	2.04E-05	1231171		u		0.025		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:18:16:13:46.00	72.86939656	g	25.79739551	1.12E-05	1231180		u		0.025		
This study	Botswana 2012	Ranku Hill Sill	PW4-1	PW4	PW4-1a	"PW4-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:24:10:45:21.00	216.1161569	g	34.99777911	9.88E-05	1234134		u		0.03		
This study	Botswana 2012	Ranku Hill Sill	PW4-2	PW4	PW4-2a	"PW4-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:24:10:58:37.00	86.45839546	g	9.22155888	4.33E-05	1234143		u		0.03		
This study	Botswana 2012	Ranku Hill Sill	PW4-3	PW4	PW4-3a	"PW4-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:24:11:07:00.00	-40.43486066	g	7.2557478	4.20E-05	1234144		u		0.03		
This study	Botswana 2012	Ranku Hill Sill	PW4-4	PW4	PW4-4a	"PW4-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:24:11:14:00.00	231.7253621	g	9.242435902	6.68E-05	1234161		u		0.03		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:24:11:19:44.00	259.1493379	g	38.24146721	3.14E-05	1234162		u		0.03		
This study	Botswana 2012	Ranku Hill Sill	PW4-7	PW4	PW4-7a	"PW4-7a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:24:11:25:16.00	211.4301949	g	20.23623406	6.21E-05	1234171		u		0.03		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:24:11:31:09.00	-70.55962994	g	-11.05097896	8.31E-06	1234180		u		0.03		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-AF-Z	2013:04:24:11:37:12.00	65.58845886	g	17.78812724	4.48E-06	1234189		u		0.03		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:12:59:24.00	267.580389	g	-49.87971948	7.06E-06	1234271	1.067	u		0.04		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:12:59:39.00	-77.4109663	g	-7.623773355	3.40E-06	1234272	1.267	u		0.04		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:12:59:54.00	62.79323843	g	15.4011918	2.19E-06	1234273	1.467	u		0.04		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:13:06:39.00	267.9620176	g	-50.36628549	2.92E-06	1234279	1.067	u		0.05		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:13:06:54.00	-78.0969015	g	-4.123303391	1.39E-06	1234280	1.267	u		0.05		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:13:07:09.00	62.8211867	g	10.53725854	9.04E-07	1234281	1.467	u		0.05		
This study	Botswana 2012	Ranku Hill Sill	PW4-6	PW4	PW4-6a	"PW4-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:13:12:50.00	269.5576222	g	-50.02129776	1.37E-06	1234288	1.067	u		0.06		
This study	Botswana 2012	Ranku Hill Sill	PW4-9	PW4	PW4-9a	"PW4-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:13:13:05.00	-81.38717159	g	1.478887028	7.02E-07	1234289	1.267	u		0.06		
This study	Botswana 2012	Ranku Hill Sill	PW4-10	PW4	PW4-10a	"PW4-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:24:13:13:20.00	69.57693366	g	2.947679317	4.09E-07	1234290	1.467	u		0.06		
