tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Shosong Sill	PW28-1	PW28	PW28-1a	"PW28-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:15:43:50.00	-257.7752504	g	45.63383453	7.83E-06	1205033	0.067	u				
This study	Botswana 2012	Shosong Sill	PW28-3	PW28	PW28-3a	"PW28-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:15:44:04.00	-255.5194862	g	48.04134237	7.01E-06	1205034	0.267	u				
This study	Botswana 2012	Shosong Sill	PW28-6	PW28	PW28-6a	"PW28-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:15:44:18.00	71.0048499	g	13.15093045	9.66E-06	1205035	0.467	u				
This study	Botswana 2012	Shosong Sill	PW28-9	PW28	PW28-9a	"PW28-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:15:44:32.00	-87.76602285	g	-33.11379045	6.52E-06	1205036	0.667	u				
This study	Botswana 2012	Shosong Sill	PW28-2	PW28	PW28-2a	"PW28-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:13:14:25:53.00	-245.7765104	g	36.69578478	2.63E-05	1205589	0.667	u				
This study	Botswana 2012	Shosong Sill	PW28-4	PW28	PW28-4a	"PW28-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:13:14:32:56.00	-243.4720915	g	30.73515703	1.96E-05	1205590	0.667	u				
This study	Botswana 2012	Shosong Sill	PW28-8	PW28	PW28-8a	"PW28-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:13:14:44:25.00	267.3249677	g	-27.15190725	1.02E-05	1205591	0.667	u				
This study	Botswana 2012	Shosong Sill	PW28-10	PW28	PW28-10a	"PW28-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:13:14:53:06.00	261.8072951	g	-4.038176508	4.85E-05	1205599	0.667	u				
This study	Botswana 2012	Shosong Sill	PW28-2	PW28	PW28-2a	"PW28-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:28:15:20:22.00	-251.723872	g	35.71460577	1.07E-05	1220137	0.667	u				77
This study	Botswana 2012	Shosong Sill	PW28-4	PW28	PW28-4a	"PW28-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:28:15:28:13.00	-245.5784625	g	28.85866088	8.44E-06	1220138	0.667	u				77
This study	Botswana 2012	Shosong Sill	PW28-8	PW28	PW28-8a	"PW28-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:28:15:40:22.00	266.1757522	g	-27.19081496	3.15E-06	1220139	0.667	u				77
This study	Botswana 2012	Shosong Sill	PW28-10	PW28	PW28-10a	"PW28-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:28:15:48:45.00	263.8106857	g	-3.335547981	2.37E-05	1220140	0.667	u				77
This study	Botswana 2012	Shosong Sill	PW28-1	PW28	PW28-1a	"PW28-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:26:14:22:26.00	-267.675316	g	37.55694222	3.14E-06	1235460	0.067	u				77
This study	Botswana 2012	Shosong Sill	PW28-2	PW28	PW28-2a	"PW28-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:26:14:22:40.00	-250.5537022	g	34.73914882	1.05E-05	1235461	0.267	u				77
This study	Botswana 2012	Shosong Sill	PW28-3	PW28	PW28-3a	"PW28-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:26:14:22:54.00	-261.4422777	g	39.73826821	3.13E-06	1235462	0.467	u				77
This study	Botswana 2012	Shosong Sill	PW28-4	PW28	PW28-4a	"PW28-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:26:14:23:08.00	-247.5828233	g	26.70963963	8.27E-06	1235463	0.667	u				77
This study	Botswana 2012	Shosong Sill	PW28-6	PW28	PW28-6a	"PW28-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:26:14:23:23.00	74.27751357	g	11.40498784	3.21E-06	1235464	0.867	u				77
This study	Botswana 2012	Shosong Sill	PW28-9	PW28	PW28-9a	"PW28-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:26:14:23:37.00	-82.77828176	g	-31.94041378	2.34E-06	1235465	1.067	u				77
This study	Botswana 2012	Shosong Sill	PW28-8	PW28	PW28-8a	"PW28-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:26:14:23:51.00	262.3821447	g	-24.60621165	3.09E-06	1235466	1.267	u				77
This study	Botswana 2012	Shosong Sill	PW28-10	PW28	PW28-10a	"PW28-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:26:14:24:05.00	264.7753656	g	-2.433282766	2.33E-05	1235467	1.467	u				77
This study	Botswana 2012	Shosong Sill	PW28-1	PW28	PW28-1a	"PW28-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:35:53.00	-267.684828	g	37.52935446	3.14E-06	1235474	0.067	u		0.001		
This study	Botswana 2012	Shosong Sill	PW28-2	PW28	PW28-2a	"PW28-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:36:08.00	-250.6782522	g	34.73015789	1.05E-05	1235475	0.267	u		0.001		
This study	Botswana 2012	Shosong Sill	PW28-3	PW28	PW28-3a	"PW28-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:36:23.00	-261.4264255	g	39.71023906	3.13E-06	1235476	0.467	u		0.001		
This study	Botswana 2012	Shosong Sill	PW28-4	PW28	PW28-4a	"PW28-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:36:39.00	-247.6872073	g	26.71443803	8.28E-06	1235477	0.667	u		0.001		
This study	Botswana 2012	Shosong Sill	PW28-6	PW28	PW28-6a	"PW28-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:36:54.00	74.42746101	g	11.33378764	3.20E-06	1235478	0.867	u		0.001		
This study	Botswana 2012	Shosong Sill	PW28-9	PW28	PW28-9a	"PW28-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:37:09.00	-83.49688829	g	-32.19836907	2.34E-06	1235479	1.067	u		0.001		
This study	Botswana 2012	Shosong Sill	PW28-8	PW28	PW28-8a	"PW28-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:37:24.00	262.3869859	g	-24.52708351	3.09E-06	1235480	1.267	u		0.001		
This study	Botswana 2012	Shosong Sill	PW28-10	PW28	PW28-10a	"PW28-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:37:39.00	264.7220135	g	-2.454682184	2.34E-05	1235481	1.467	u		0.001		
This study	Botswana 2012	Shosong Sill	PW28-1	PW28	PW28-1a	"PW28-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:41:11.00	-267.7548262	g	37.48113604	3.13E-06	1235485	0.067	u		0.0015		
This study	Botswana 2012	Shosong Sill	PW28-2	PW28	PW28-2a	"PW28-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:41:26.00	-250.7246869	g	34.70991955	1.05E-05	1235486	0.267	u		0.0015		
This study	Botswana 2012	Shosong Sill	PW28-3	PW28	PW28-3a	"PW28-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:41:42.00	-261.4759157	g	39.72389959	3.13E-06	1235487	0.467	u		0.0015		
This study	Botswana 2012	Shosong Sill	PW28-4	PW28	PW28-4a	"PW28-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:41:57.00	-247.7043768	g	26.70453969	8.27E-06	1235488	0.667	u		0.0015		
This study	Botswana 2012	Shosong Sill	PW28-6	PW28	PW28-6a	"PW28-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:42:12.00	74.46390561	g	11.27699447	3.19E-06	1235489	0.867	u		0.0015		
This study	Botswana 2012	Shosong Sill	PW28-9	PW28	PW28-9a	"PW28-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:42:27.00	-83.56359524	g	-32.19126204	2.34E-06	1235490	1.067	u		0.0015		
This study	Botswana 2012	Shosong Sill	PW28-8	PW28	PW28-8a	"PW28-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:42:42.00	262.4296898	g	-24.47411267	3.09E-06	1235491	1.267	u		0.0015		
This study	Botswana 2012	Shosong Sill	PW28-10	PW28	PW28-10a	"PW28-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:42:57.00	264.7152924	g	-2.45490749	2.34E-05	1235492	1.467	u		0.0015		
This study	Botswana 2012	Shosong Sill	PW28-1	PW28	PW28-1a	"PW28-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:46:30.00	-267.9043056	g	37.39108362	3.10E-06	1235497	0.067	u		0.002		
This study	Botswana 2012	Shosong Sill	PW28-2	PW28	PW28-2a	"PW28-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:46:45.00	-250.7492058	g	34.71492073	1.04E-05	1235498	0.267	u		0.002		
This study	Botswana 2012	Shosong Sill	PW28-3	PW28	PW28-3a	"PW28-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:47:00.00	-261.5118403	g	39.70358558	3.10E-06	1235499	0.467	u		0.002		
This study	Botswana 2012	Shosong Sill	PW28-4	PW28	PW28-4a	"PW28-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:47:15.00	-247.6936119	g	26.70340968	8.23E-06	1235500	0.667	u		0.002		
This study	Botswana 2012	Shosong Sill	PW28-6	PW28	PW28-6a	"PW28-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:47:30.00	74.49505655	g	11.16813673	3.15E-06	1235501	0.867	u		0.002		
This study	Botswana 2012	Shosong Sill	PW28-9	PW28	PW28-9a	"PW28-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:47:45.00	-83.59715783	g	-32.14408079	2.34E-06	1235502	1.067	u		0.002		
This study	Botswana 2012	Shosong Sill	PW28-8	PW28	PW28-8a	"PW28-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:48:01.00	262.4985741	g	-24.41153205	3.07E-06	1235503	1.267	u		0.002		
This study	Botswana 2012	Shosong Sill	PW28-10	PW28	PW28-10a	"PW28-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:48:16.00	264.7693667	g	-2.456948923	2.34E-05	1235504	1.467	u		0.002		
This study	Botswana 2012	Shosong Sill	PW28-1	PW28	PW28-1a	"PW28-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:26:14:51:49.00	-268.1217062	g	37.2366356	3.05E-06	1235510	0.067	u		0.0025		
