tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-1	PW27	PW27-1a	"PW27-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:53:30.00	-209.2937502	g	-1.782510548	2.56E-07	1205013	0.067	u				
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-2	PW27	PW27-2a	"PW27-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:53:44.00	-253.1037777	g	11.5146025	6.95E-07	1205014	0.267	u				
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-3	PW27	PW27-3a	"PW27-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:53:58.00	191.4092108	g	-22.29358153	2.11E-07	1205015	0.467	u				
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-4	PW27	PW27-4a	"PW27-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:54:12.00	-200.1630506	g	-6.888672132	1.18E-07	1205016	0.667	u				
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-5	PW27	PW27-5a	"PW27-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:54:26.00	-48.33646745	g	-3.444670576	1.08E-05	1205017	0.867	u				
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-6	PW27	PW27-6a	"PW27-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:54:41.00	-230.3378593	g	50.88135474	2.38E-05	1205018	1.067	u				
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-8	PW27	PW27-8a	"PW27-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:54:55.00	-78.03451699	g	-36.85426361	1.20E-07	1205019	1.267	u				
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-9	PW27	PW27-9a	"PW27-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:14:55:09.00	-188.6872697	g	-29.40610379	3.54E-06	1205020	1.467	u				
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-1	PW27	PW27-1a	"PW27-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:04:15:09:58.00	-226.4961206	g	-1.171344177	1.25E-07	1222329	0.05	u				77
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-2	PW27	PW27-2a	"PW27-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:04:15:10:04.00	-254.0320118	g	10.47253458	4.75E-07	1222330	0.25	u				77
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-3	PW27	PW27-3a	"PW27-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:04:15:10:11.00	-186.5799927	g	-18.66521835	9.61E-08	1222331	0.45	u				77
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-4	PW27	PW27-4a	"PW27-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:04:15:10:17.00	-225.3903482	g	-5.584500613	5.44E-08	1222332	0.65	u				77
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-5	PW27	PW27-5a	"PW27-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:04:15:10:23.00	-47.86588059	g	-5.798087165	4.03E-06	1222333	0.85	u				77
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-6	PW27	PW27-6a	"PW27-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:04:15:10:30.00	-230.468165	g	54.74440501	9.56E-06	1222334	1.05	u				77
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-8	PW27	PW27-8a	"PW27-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:04:15:10:36.00	-62.87971936	g	-52.23611147	3.67E-08	1222335	1.25	u				77
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-9	PW27	PW27-9a	"PW27-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:04:04:15:10:42.00	-193.6379418	g	-24.31160511	1.78E-06	1222336	1.45	u				77
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-1	PW27	PW27-1a	"PW27-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:18:44.00	-226.4225609	g	-1.607998999	1.26E-07	1222337	0.05	u		0.001		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-2	PW27	PW27-2a	"PW27-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:18:51.00	-254.3125255	g	10.58013907	4.74E-07	1222338	0.25	u		0.001		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-3	PW27	PW27-3a	"PW27-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:18:59.00	-186.1066601	g	-18.36783825	9.69E-08	1222339	0.45	u		0.001		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-4	PW27	PW27-4a	"PW27-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:19:06.00	-224.7207242	g	-6.024487848	5.47E-08	1222340	0.65	u		0.001		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-5	PW27	PW27-5a	"PW27-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:19:13.00	-47.81807474	g	-5.662737393	4.02E-06	1222341	0.85	u		0.001		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-6	PW27	PW27-6a	"PW27-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:19:21.00	-230.4716219	g	54.70074212	9.55E-06	1222342	1.05	u		0.001		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-8	PW27	PW27-8a	"PW27-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:19:28.00	-62.44627628	g	-51.31945162	3.68E-08	1222343	1.25	u		0.001		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-9	PW27	PW27-9a	"PW27-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:19:35.00	-193.5228693	g	-24.36024337	1.79E-06	1222344	1.45	u		0.001		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-1	PW27	PW27-1a	"PW27-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:22:28.00	-226.5793497	g	-1.491457653	1.26E-07	1222346	0.05	u		0.0015		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-2	PW27	PW27-2a	"PW27-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:22:35.00	-254.3987543	g	10.56556553	4.74E-07	1222347	0.25	u		0.0015		
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-3	PW27	PW27-3a	"PW27-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:04:15:22:42.00	-186.1716419	g	-18.43450547	9.73E-08	1222348	0.45	u		0.0015		
