tab 	er_samples											
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_description	sample_dip	sample_elevation	sample_lat	sample_lon
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-1	PW27	108	10	262.88	pmag core	-23		-22.8923	26.382
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-2	PW27	95.8	10	262.88	pmag core	-21		-22.8923	26.382
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-3	PW27	60	10	262.88	pmag core	-15		-22.8923	26.382
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-4	PW27	98.1	10	262.88	pmag core	-19		-22.8923	26.382
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-5	PW27	52.7	10	262.88	pmag core	-19		-22.8923	26.382
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-6	PW27	217.1	10	262.88	pmag core	-19		-22.8923	26.382
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-7	PW27	128.8	10	262.88	pmag core	-17		-22.8923	26.382
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-8	PW27	97.2	10	262.88	pmag core	-13		-22.8923	26.382
This study	Botswana 2012	Mosolotsane 2 Sill	PW27-9	PW27	50.9	10	262.88	pmag core	-20		-22.8923	26.382
