tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-1	PW22	PW22-1a	"PW22-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:05:11:51:13.00	257.0019503	g	51.29999421	9.16E-05	1177867		u				
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-2	PW22	PW22-2a	"PW22-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:05:11:58:55.00	249.3696947	g	50.33232481	7.27E-05	1177892		u				
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-3	PW22	PW22-3a	"PW22-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:05:12:11:46.00	-73.68207364	g	-66.57787204	3.47E-05	1177933		u				
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-4	PW22	PW22-4a	"PW22-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:05:12:19:48.00	-78.33407991	g	-35.53044039	8.23E-05	1177966		u				
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-5	PW22	PW22-5a	"PW22-5a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:05:12:26:30.00	-45.12613938	g	-22.27357116	3.75E-05	1177983		u				
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-6	PW22	PW22-6a	"PW22-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:05:13:48:57.00	-208.5403083	g	22.39006204	2.66E-05	1178224		u				
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-9	PW22	PW22-9a	"PW22-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:05:13:57:34.00	258.6083343	g	-41.89226421	1.23E-05	1178225		u				
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-10	PW22	PW22-10a	"PW22-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-NO	2013:03:05:14:07:49.00	209.5981802	g	65.90258932	0.000186884	1178266		u				
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-3	PW22	PW22-3a	"PW22-3a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:27:14:24:02.00	-72.37316919	g	-66.26714137	1.21E-05	1219704		u				77
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-4	PW22	PW22-4a	"PW22-4a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:27:14:32:32.00	-79.10962813	g	-34.58388419	3.06E-05	1219705		u				77
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-5	PW22	PW22-5a	"PW22-5a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:27:14:41:10.00	-43.67995999	g	-24.10216725	1.31E-05	1219706		u				77
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-6	PW22	PW22-6a	"PW22-6a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:27:14:53:41.00	-210.2147283	g	21.51548597	1.47E-05	1219707		u				77
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-9	PW22	PW22-9a	"PW22-9a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:27:15:03:19.00	250.7317897	g	-30.85093644	5.61E-06	1219716		u				77
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-10	PW22	PW22-10a	"PW22-10a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:27:15:12:01.00	208.0366654	g	66.03747009	8.37E-05	1219717		u				77
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-1	PW22	PW22-1a	"PW22-1a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:27:15:22:36.00	258.2103576	g	50.13011816	3.39E-05	1219718		u				77
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-2	PW22	PW22-2a	"PW22-2a:NRM_demag(T,Hac)1"	IRM-SRM	LT-LT-Z	2013:03:27:15:29:36.00	251.7146359	g	49.19680596	2.67E-05	1219719		u				77
