tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-1	PW17	PW17-1a	"PW17-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:11:55:00.00	-230.177956	g	1.161724831	7.22E-06	1204963	0.067	u				
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-2	PW17	PW17-2a	"PW17-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:11:55:14.00	80.27483678	g	-6.279770324	6.86E-06	1204964	0.267	u				
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-3	PW17	PW17-3a	"PW17-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:11:55:28.00	-66.7312294	g	5.532897753	5.40E-06	1204965	0.467	u				
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-4	PW17	PW17-4a	"PW17-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:11:55:42.00	-69.67516777	g	6.283668233	1.18E-05	1204966	0.667	u				
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-5	PW17	PW17-5a	"PW17-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:11:55:56.00	-257.5074767	g	-26.90432513	1.19E-05	1204967	0.867	u				
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-6	PW17	PW17-6a	"PW17-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-NO	2013:03:12:11:56:10.00	-251.2438334	g	-24.59827359	1.24E-05	1204968	1.067	u				
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-1	PW17	PW17-1a	"PW17-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:23:17:39:18.00	-227.7855011	g	-15.66584856	2.67E-06	1212301	0.067	u				77
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-2	PW17	PW17-2a	"PW17-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:23:17:39:32.00	79.40364961	g	-25.43611214	2.67E-06	1212302	0.267	u				77
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-3	PW17	PW17-3a	"PW17-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:23:17:39:46.00	-58.74785881	g	-9.086948173	2.43E-06	1212303	0.467	u				77
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-4	PW17	PW17-4a	"PW17-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:23:17:40:00.00	-62.28077338	g	-1.741735514	4.05E-06	1212304	0.667	u				77
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-5	PW17	PW17-5a	"PW17-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:23:17:40:14.00	87.13978475	g	-33.32318881	3.89E-06	1212305	0.867	u				77
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-6	PW17	PW17-6a	"PW17-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-LT-Z	2013:03:23:17:40:28.00	-264.002547	g	-27.58500718	3.77E-06	1212306	1.067	u				77
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-1	PW17	PW17-1a	"PW17-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:23:17:53:17.00	-227.7432009	g	-15.5752847	2.68E-06	1212307	0.067	u		0.001		
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-2	PW17	PW17-2a	"PW17-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:23:17:53:32.00	79.47845137	g	-25.44300366	2.68E-06	1212308	0.267	u		0.001		
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-3	PW17	PW17-3a	"PW17-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:23:17:53:47.00	-58.70118138	g	-9.164004453	2.43E-06	1212309	0.467	u		0.001		
This study	Botswana 2012	Mogatelwane 2 Sill	PW17-4	PW17	PW17-4a	"PW17-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:23:17:54:02.00	-62.2851923	g	-1.836849933	4.06E-06	1212310	0.667	u		0.001		
