tab 	magic_measurements
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:09:29.00	-221.8232085	g	19.92569723	2.49E-06	1205619	0.667	u		0.001		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:09:44.00	-244.1419343	g	52.54265694	1.61E-06	1205620	0.867	u		0.001		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:09:59.00	-253.2498805	g	69.30618823	1.20E-06	1205621	1.067	u		0.001		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:10:14.00	-29.5521721	g	64.22491147	1.98E-06	1205622	1.267	u		0.001		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:10:29.00	-241.2816455	g	-0.552751337	1.27E-06	1205623	1.467	u		0.001		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:14:34.00	-41.66607626	g	-28.43807115	1.89E-06	1205624	0.067	u		0.0015		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:14:49.00	-25.45118141	g	-42.89420862	1.28E-06	1205625	0.267	u		0.0015		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:15:04.00	-264.37403	g	-32.09299229	3.94E-06	1205626	0.467	u		0.0015		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:15:19.00	-222.2980121	g	20.32258651	2.45E-06	1205627	0.667	u		0.0015		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:15:34.00	-245.5587855	g	53.62795554	1.58E-06	1205628	0.867	u		0.0015		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:15:49.00	-256.17255	g	70.82157302	1.19E-06	1205629	1.067	u		0.0015		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:16:04.00	-29.97298741	g	63.32952914	1.99E-06	1205630	1.267	u		0.0015		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:16:19.00	-241.3060408	g	-0.833978061	1.29E-06	1205631	1.467	u		0.0015		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:19:49.00	-41.79460288	g	-28.00994363	1.90E-06	1205633	0.067	u		0.002		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:20:04.00	-26.29838632	g	-41.74147372	1.28E-06	1205634	0.267	u		0.002		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:20:19.00	-264.9051556	g	-32.04744139	3.89E-06	1205635	0.467	u		0.002		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:20:34.00	-222.9445761	g	20.81777287	2.40E-06	1205636	0.667	u		0.002		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:20:49.00	-247.5777577	g	55.06878108	1.55E-06	1205637	0.867	u		0.002		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:21:04.00	-260.4083826	g	72.57575695	1.18E-06	1205638	1.067	u		0.002		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:21:19.00	-30.57946436	g	62.28489048	2.01E-06	1205639	1.267	u		0.002		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:21:34.00	-241.2970306	g	-1.157628773	1.30E-06	1205640	1.467	u		0.002		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:25:04.00	-41.99780345	g	-27.48115302	1.91E-06	1205642	0.067	u		0.0025		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:25:19.00	-27.45207062	g	-40.12036525	1.28E-06	1205643	0.267	u		0.0025		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:25:34.00	-265.6835303	g	-31.98453229	3.81E-06	1205644	0.467	u		0.0025		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:25:49.00	-223.7292971	g	21.48509692	2.33E-06	1205645	0.667	u		0.0025		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:26:04.00	-250.6720952	g	57.07835043	1.50E-06	1205646	0.867	u		0.0025		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:26:19.00	-267.2158889	g	74.71768448	1.17E-06	1205647	1.067	u		0.0025		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:26:34.00	-31.14625621	g	60.77332357	2.03E-06	1205648	1.267	u		0.0025		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:26:49.00	-241.3833014	g	-1.590714993	1.32E-06	1205649	1.467	u		0.0025		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:30:21.00	-43.53176094	g	-23.61040076	1.90E-06	1205650	0.067	u		0.005		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:30:36.00	-33.74021008	g	-30.63022442	1.23E-06	1205651	0.267	u		0.005		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:30:51.00	84.60170653	g	-32.69368243	2.96E-06	1205652	0.467	u		0.005		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:31:06.00	-233.1335648	g	27.70588044	1.71E-06	1205653	0.667	u		0.005		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:31:21.00	53.54063966	g	67.07161637	1.15E-06	1205654	0.867	u		0.005		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:31:36.00	7.665778169	g	74.59735768	1.09E-06	1205655	1.067	u		0.005		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:31:51.00	-33.83047617	g	51.49913513	2.08E-06	1205656	1.267	u		0.005		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:32:06.00	-242.5920052	g	-3.967963566	1.31E-06	1205657	1.467	u		0.005		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:35:41.00	-46.23012628	g	-20.41862148	1.75E-06	1205658	0.067	u		0.0075		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:35:56.00	-41.12467653	g	-23.87158969	1.09E-06	1205659	0.267	u		0.0075		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:36:11.00	65.35233096	g	-33.86357167	1.98E-06	1205660	0.467	u		0.0075		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:36:26.00	-250.1653733	g	35.17611911	1.04E-06	1205661	0.667	u		0.0075		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:36:41.00	-4.097186666	g	46.8991682	9.79E-07	1205662	0.867	u		0.0075		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:36:57.00	-21.44363893	g	59.44562529	9.23E-07	1205663	1.067	u		0.0075		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:37:12.00	-36.13310401	g	43.22208351	1.88E-06	1205664	1.267	u		0.0075		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:37:27.00	-246.4756409	g	-6.752426739	1.11E-06	1205665	1.467	u		0.0075		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:45:04.00	-49.56320182	g	-18.66810588	1.43E-06	1205668	0.067	u		0.01		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:45:19.00	-47.87315714	g	-22.12012803	8.30E-07	1205669	0.267	u		0.01		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:45:34.00	39.28824432	g	-31.05301364	1.35E-06	1205670	0.467	u		0.01		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:45:49.00	83.60354149	g	40.67420946	5.48E-07	1205671	0.667	u		0.01		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:46:04.00	-20.86649011	g	26.24889602	9.26E-07	1205672	0.867	u		0.01		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:46:20.00	-32.30984392	g	43.39493669	6.54E-07	1205673	1.067	u		0.01		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:46:35.00	-39.78841793	g	35.09632737	1.49E-06	1205674	1.267	u		0.01		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:46:50.00	-255.2356452	g	-8.483170393	8.02E-07	1205675	1.467	u		0.01		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:50:32.00	-52.11121556	g	-9.110026778	1.09E-06	1205676	0.067	u		0.015		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:50:47.00	-54.13453342	g	-6.820333839	6.23E-07	1205677	0.267	u		0.015		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:51:02.00	8.563380476	g	-9.969936588	1.08E-06	1205678	0.467	u		0.015		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:51:17.00	22.86174205	g	32.89718549	4.68E-07	1205679	0.667	u		0.015		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:51:33.00	-26.36121702	g	19.8147696	9.20E-07	1205680	0.867	u		0.015		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:51:48.00	-38.72454782	g	27.11176313	6.10E-07	1205681	1.067	u		0.015		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:52:03.00	-40.65041897	g	31.44808958	1.15E-06	1205682	1.267	u		0.015		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:52:18.00	-251.9766711	g	-9.327552829	5.89E-07	1205683	1.467	u		0.015		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:56:04.00	-51.84132549	g	0.872799495	9.94E-07	1205685	0.067	u		0.02		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:56:20.00	-54.6520139	g	6.907372159	6.49E-07	1205686	0.267	u		0.02		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:56:35.00	-4.309014262	g	6.334279122	1.06E-06	1205687	0.467	u		0.02		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:56:50.00	7.717870215	g	26.66998736	5.77E-07	1205688	0.667	u		0.02		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:57:05.00	-25.33447206	g	19.40492456	8.92E-07	1205689	0.867	u		0.02		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:57:20.00	-38.48315595	g	28.92664685	7.18E-07	1205690	1.067	u		0.02		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:57:35.00	-38.08589772	g	33.17085017	1.03E-06	1205691	1.267	u		0.02		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:16:57:51.00	-241.1922879	g	-8.620471214	6.53E-07	1205692	1.467	u		0.02		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:01:42.00	-53.15937388	g	6.184882616	9.51E-07	1205693	0.067	u		0.025		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:01:57.00	-52.13335372	g	11.88814815	7.53E-07	1205694	0.267	u		0.025		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:02:12.00	-7.88326866	g	12.65352657	1.04E-06	1205695	0.467	u		0.025		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:02:27.00	4.802832644	g	26.03500735	6.90E-07	1205696	0.667	u		0.025		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:02:43.00	-24.79392546	g	22.25548168	8.56E-07	1205697	0.867	u		0.025		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:02:58.00	-42.1413141	g	28.97775033	7.54E-07	1205698	1.067	u		0.025		
This study	Botswana 2012	Rapitsane Sill	PW10-7	PW10	PW10-7a	"PW10-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:03:13.00	-36.26492075	g	34.27890835	9.18E-07	1205699	1.267	u		0.025		
This study	Botswana 2012	Rapitsane Sill	PW10-8	PW10	PW10-8a	"PW10-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:03:28.00	-235.9281869	g	-7.407830362	7.32E-07	1205700	1.467	u		0.025		
This study	Botswana 2012	Rapitsane Sill	PW10-1	PW10	PW10-1a	"PW10-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:07:24.00	-51.72531383	g	7.301972628	9.38E-07	1205701	0.067	u		0.03		
This study	Botswana 2012	Rapitsane Sill	PW10-2	PW10	PW10-2a	"PW10-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:07:40.00	-52.21028914	g	13.41533658	7.91E-07	1205702	0.267	u		0.03		
This study	Botswana 2012	Rapitsane Sill	PW10-3	PW10	PW10-3a	"PW10-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:07:55.00	-12.72838435	g	16.97589249	9.49E-07	1205703	0.467	u		0.03		
This study	Botswana 2012	Rapitsane Sill	PW10-4	PW10	PW10-4a	"PW10-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:08:10.00	2.224255964	g	26.21308073	7.17E-07	1205704	0.667	u		0.03		
This study	Botswana 2012	Rapitsane Sill	PW10-5	PW10	PW10-5a	"PW10-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:08:25.00	-25.45967305	g	23.02670574	8.09E-07	1205705	0.867	u		0.03		
This study	Botswana 2012	Rapitsane Sill	PW10-6	PW10	PW10-6a	"PW10-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:03:13:17:08:40.00	-44.71284033	g	31.75402445	7.72E-07	1205706	1.067	u		0.03		
